,area,count,link,page,pk
175,中正區,176,http://udn.com/news/story/7323/1097692,12,udn00176
176,中正區,177,http://udn.com/news/story/6/1097288,12,udn00177
177,中正區,178,http://udn.com/news/story/3/1096583,12,udn00178
178,中正區,179,http://udn.com/news/story/7315/1092336,12,udn00179
179,中正區,180,http://udn.com/news/story/7323/1092333,12,udn00180
180,大同區,1,http://udn.com/news/story/6/1293345,1,udn00181
181,大同區,2,http://udn.com/news/story/9/1292106,1,udn00182
182,大同區,3,http://udn.com/news/story/6/1291880,1,udn00183
183,大同區,4,http://udn.com/news/story/7187/1290064,1,udn00184
184,大同區,5,http://udn.com/news/story/7318/1283899,1,udn00185
185,大同區,6,http://udn.com/news/story/2/1283157,1,udn00186
186,大同區,7,http://udn.com/news/story/2/1282238,1,udn00187
187,大同區,8,http://udn.com/news/story/6655/1279364,1,udn00188
188,大同區,9,http://udn.com/news/story/7323/1274224,1,udn00189
189,大同區,10,http://udn.com/news/story/6/1270915,1,udn00190
190,大同區,11,http://udn.com/news/story/7193/1267825,1,udn00191
191,大同區,12,http://udn.com/news/story/6655/1270657,1,udn00192
192,大同區,13,http://udn.com/news/story/2/1268725,1,udn00193
193,大同區,14,http://udn.com/news/story/7192/1267202,1,udn00194
194,大同區,15,http://udn.com/news/story/6/1262798,1,udn00195
195,大同區,16,http://udn.com/news/story/8841/1257798,2,udn00196
196,大同區,17,http://udn.com/news/story/9/1257366,2,udn00197
197,大同區,18,http://udn.com/news/story/7266/1248545,2,udn00198
198,大同區,19,http://udn.com/news/story/7323/1252119,2,udn00199
199,大同區,20,http://udn.com/news/story/1/1251559,2,udn00200
200,大同區,21,http://udn.com/news/story/3/1250541,2,udn00201
201,大同區,22,http://udn.com/news/story/3/1250484,2,udn00202
202,大同區,23,http://udn.com/news/story/6/1250461,2,udn00203
203,大同區,24,http://udn.com/news/story/6/1250414,2,udn00204
204,大同區,25,http://udn.com/news/story/6/1246806,2,udn00205
205,大同區,26,http://udn.com/news/story/2/1245994,2,udn00206
206,大同區,27,http://udn.com/news/story/7323/1245984,2,udn00207
207,大同區,28,http://udn.com/news/story/7323/1237992,2,udn00208
208,大同區,29,http://udn.com/news/story/6/1235165,2,udn00209
209,大同區,30,http://udn.com/news/story/2/1232710,2,udn00210
210,大同區,31,http://udn.com/news/story/9/1232014,3,udn00211
211,大同區,32,http://udn.com/news/story/7252/1230474,3,udn00212
212,大同區,33,http://udn.com/news/story/7241/1225582,3,udn00213
213,大同區,34,http://udn.com/news/story/3/1225393,3,udn00214
214,大同區,35,http://udn.com/news/story/6/1225379,3,udn00215
215,大同區,36,http://udn.com/news/story/6/1225238,3,udn00216
216,大同區,37,http://udn.com/news/story/9/1225226,3,udn00217
217,大同區,38,http://udn.com/news/story/6/1225179,3,udn00218
218,大同區,39,http://udn.com/news/story/2/1222253,3,udn00219
219,大同區,40,http://udn.com/news/story/8678/1216333,3,udn00220
220,大同區,41,http://udn.com/news/story/3/1215331,3,udn00221
221,大同區,42,http://udn.com/news/story/7205/1208690,3,udn00222
222,大同區,43,http://udn.com/news/story/7193/1209990,3,udn00223
223,大同區,44,http://udn.com/news/story/7266/1208954,3,udn00224
224,大同區,45,http://udn.com/news/story/2/1207923,3,udn00225
225,大同區,46,http://udn.com/news/story/3/1205378,4,udn00226
226,大同區,47,http://udn.com/news/story/7320/1204483,4,udn00227
227,大同區,48,http://udn.com/news/story/7205/1191462,4,udn00228
228,大同區,49,http://udn.com/news/story/6961/1199603,4,udn00229
229,大同區,50,http://udn.com/news/story/6961/1199565,4,udn00230
230,大同區,51,http://udn.com/news/story/6961/1199559,4,udn00231
231,大同區,52,http://udn.com/news/story/7192/1193113,4,udn00232
232,大同區,53,http://udn.com/news/story/7741/1194780,4,udn00233
233,大同區,54,http://udn.com/news/story/7185/1194166,4,udn00234
234,大同區,55,http://udn.com/news/story/6/1190899,4,udn00235
235,大同區,56,http://udn.com/news/story/6/1185403,4,udn00236
236,大同區,57,http://udn.com/news/story/3/1183085,4,udn00237
237,大同區,58,http://udn.com/news/story/9/1182343,4,udn00238
238,大同區,59,http://udn.com/news/story/7728/1181606,4,udn00239
239,大同區,60,http://udn.com/news/story/6/1181419,4,udn00240
240,大同區,61,http://udn.com/news/story/7187/1176058,5,udn00241
241,大同區,62,http://udn.com/news/story/6962/1175371,5,udn00242
242,大同區,63,http://udn.com/news/story/2/1174699,5,udn00243
243,大同區,64,http://udn.com/news/story/2/1174297,5,udn00244
244,大同區,65,http://udn.com/news/story/7323/1172740,5,udn00245
245,大同區,66,http://udn.com/news/story/7193/1183256,5,udn00246
246,大同區,67,http://udn.com/news/story/7187/1166396,5,udn00247
247,大同區,68,http://udn.com/news/story/3/1162296,5,udn00248
248,大同區,69,http://udn.com/news/story/6/1161046,5,udn00249
249,大同區,70,http://udn.com/news/story/3/1157762,5,udn00250
250,大同區,71,http://udn.com/news/story/6/1156234,5,udn00251
251,大同區,72,http://udn.com/news/story/7315/1156148,5,udn00252
252,大同區,73,http://udn.com/news/story/7323/1155984,5,udn00253
253,大同區,74,http://udn.com/news/story/7270/1155895,5,udn00254
254,大同區,75,http://udn.com/news/story/7323/1154293,5,udn00255
255,大同區,76,http://udn.com/news/story/6/1151022,6,udn00256
256,大同區,77,http://udn.com/news/story/2/1147621,6,udn00257
257,大同區,78,http://udn.com/news/story/2/1147177,6,udn00258
258,大同區,79,http://udn.com/news/story/7917/1143193,6,udn00259
259,大同區,80,http://udn.com/news/story/1/1139642,6,udn00260
260,大同區,81,http://udn.com/news/story/7199/1120303,6,udn00261
261,大同區,82,http://udn.com/news/story/7323/1138945,6,udn00262
262,大同區,83,http://udn.com/news/story/7741/1138937,6,udn00263
263,大同區,84,http://udn.com/news/story/9/1137783,6,udn00264
264,大同區,85,http://udn.com/news/story/6655/1137336,6,udn00265
265,大同區,86,http://udn.com/news/story/7205/1096070,6,udn00266
266,大同區,87,http://udn.com/news/story/7199/1092699,6,udn00267
267,大同區,88,http://udn.com/news/story/2/1128281,6,udn00268
268,大同區,89,http://udn.com/news/story/7323/1124220,6,udn00269
269,大同區,90,http://udn.com/news/story/8754/1121451,6,udn00270
270,大同區,91,http://udn.com/news/story/7205/1115706,7,udn00271
271,大同區,92,http://udn.com/news/story/8754/1119519,7,udn00272
272,大同區,93,http://udn.com/news/story/8754/1119460,7,udn00273
273,大同區,94,http://udn.com/news/story/3/1117366,7,udn00274
274,大同區,95,http://udn.com/news/story/6858/1116131,7,udn00275
275,大同區,96,http://udn.com/news/story/7241/1110810,7,udn00276
276,大同區,97,http://udn.com/news/story/9/1109745,7,udn00277
277,大同區,98,http://udn.com/news/story/3/1109605,7,udn00278
278,大同區,99,http://udn.com/news/story/7323/1109443,7,udn00279
279,大同區,100,http://udn.com/news/story/2/1109095,7,udn00280
280,大同區,101,http://udn.com/news/story/2/1109023,7,udn00281
281,大同區,102,http://udn.com/news/story/3/1108341,7,udn00282
282,大同區,103,http://udn.com/news/story/8471/1108328,7,udn00283
283,大同區,104,http://udn.com/news/story/2/1107853,7,udn00284
284,大同區,105,http://udn.com/news/story/3/1107845,7,udn00285
285,大同區,106,http://udn.com/news/story/3/1107839,8,udn00286
286,大同區,107,http://udn.com/news/story/3/1106019,8,udn00287
287,大同區,108,http://udn.com/news/story/2/1100985,8,udn00288
288,大同區,109,http://udn.com/news/story/2/1099042,8,udn00289
289,大同區,110,http://udn.com/news/story/7323/1097603,8,udn00290
290,大同區,111,http://udn.com/news/story/3/1084096,8,udn00291
291,大同區,112,http://udn.com/news/story/3/1083415,8,udn00292
292,大同區,113,http://udn.com/news/story/7323/1082984,8,udn00293
293,大同區,114,http://udn.com/news/story/7323/1082970,8,udn00294
294,大同區,115,http://udn.com/news/story/1/1082517,8,udn00295
295,大同區,116,http://udn.com/news/story/7323/1079505,8,udn00296
296,大同區,117,http://udn.com/news/story/3/1079176,8,udn00297
297,大同區,118,http://udn.com/news/story/3/1079112,8,udn00298
298,大同區,119,http://udn.com/news/story/7192/1069420,8,udn00299
299,大同區,120,http://udn.com/news/story/7185/1060735,8,udn00300
300,大同區,121,http://udn.com/news/story/6858/1052745,9,udn00301
301,大同區,122,http://udn.com/news/story/7188/1008346,9,udn00302
302,大同區,123,http://udn.com/news/story/7188/948717,9,udn00303
303,大同區,124,http://udn.com/news/story/6858/957406,9,udn00304
304,大同區,125,http://udn.com/news/story/6858/895166,9,udn00305
305,大同區,126,http://udn.com/news/story/7014/886829,9,udn00306
306,大同區,127,http://udn.com/news/story/6859/872602,9,udn00307
307,大同區,128,http://udn.com/news/story/7188/870663,9,udn00308
308,大同區,129,http://udn.com/news/story/7917/851537,9,udn00309
309,大同區,130,http://udn.com/news/story/6961/841779,9,udn00310
310,大同區,131,http://udn.com/news/story/7236/826357,9,udn00311
311,大同區,132,http://udn.com/news/story/6868/686156,9,udn00312
312,大同區,133,http://udn.com/news/story/7203/552335,9,udn00313
313,大同區,134,http://udn.com/news/story/7009/488251,9,udn00314
314,大同區,135,http://udn.com/news/story/7014/483987,9,udn00315
315,大同區,136,http://udn.com/news/story/7012/482751,10,udn00316
316,大同區,137,http://udn.com/news/story/7188/501938,10,udn00317
317,大同區,138,http://udn.com/news/story/7185/501281,10,udn00318
318,大同區,139,http://udn.com/news/story/7012/483011,10,udn00319
319,大同區,140,http://udn.com/news/story/7192/502281,10,udn00320
320,大同區,141,http://udn.com/news/story/7156/498446,10,udn00321
321,大同區,142,http://udn.com/news/story/6898/477635,10,udn00322
322,大同區,143,http://udn.com/news/story/7192/502254,10,udn00323
323,大同區,144,http://udn.com/news/story/7205/509216,10,udn00324
324,大同區,145,http://udn.com/news/story/6885/475491,10,udn00325
325,大同區,146,http://udn.com/news/story/7160/498799,10,udn00326
326,大同區,147,http://udn.com/news/story/7188/501872,10,udn00327
327,大同區,148,http://udn.com/news/story/7186/501446,10,udn00328
328,大同區,149,http://udn.com/news/story/7188/501831,10,udn00329
329,大同區,150,http://udn.com/news/story/7156/498406,10,udn00330
330,大同區,151,http://udn.com/news/story/7185/501187,11,udn00331
331,大同區,152,http://udn.com/news/story/7186/501374,11,udn00332
332,大同區,153,http://udn.com/news/story/7201/503260,11,udn00333
333,大同區,154,http://udn.com/news/story/7149/497485,11,udn00334
334,大同區,155,http://udn.com/news/story/7205/503762,11,udn00335
335,中山區,1,http://udn.com/news/story/6/1293345,1,udn00336
336,中山區,2,http://udn.com/news/story/6/1291880,1,udn00337
337,中山區,3,http://udn.com/news/story/7316/1291375,1,udn00338
338,中山區,4,http://udn.com/news/story/2/1290691,1,udn00339
339,中山區,5,http://udn.com/news/story/2/1290281,1,udn00340
340,中山區,6,http://udn.com/news/story/6/1290208,1,udn00341
341,中山區,7,http://udn.com/news/story/2/1290113,1,udn00342
342,中山區,8,http://udn.com/news/story/2/1289538,1,udn00343
343,中山區,9,http://udn.com/news/story/6/1289339,1,udn00344
344,中山區,10,http://udn.com/news/story/2/1286284,1,udn00345
345,中山區,11,http://udn.com/news/story/7186/1277782,1,udn00346
346,中山區,12,http://udn.com/news/story/7318/1283899,1,udn00347
347,中山區,13,http://udn.com/news/story/7328/1283566,1,udn00348
348,中山區,14,http://udn.com/news/story/2/1282238,1,udn00349
349,中山區,15,http://udn.com/news/story/2/1280190,1,udn00350
350,中山區,16,http://udn.com/news/story/2/1279517,2,udn00351
351,中山區,17,http://udn.com/news/story/7193/1277802,2,udn00352
352,中山區,18,http://udn.com/news/story/7192/1278149,2,udn00353
353,中山區,19,http://udn.com/news/story/6655/1279364,2,udn00354
354,中山區,20,http://udn.com/news/story/7319/1278954,2,udn00355
355,中山區,21,http://udn.com/news/story/2/1278591,2,udn00356
356,中山區,22,http://udn.com/news/story/8190/1274825,2,udn00357
357,中山區,23,http://udn.com/news/story/7318/1276768,2,udn00358
358,中山區,24,http://udn.com/news/story/6655/1271911,2,udn00359
359,中山區,25,http://udn.com/news/story/7192/1269665,2,udn00360
360,中山區,26,http://udn.com/news/story/7321/1270717,2,udn00361
361,中山區,27,http://udn.com/news/story/7270/1270125,2,udn00362
362,中山區,28,http://udn.com/news/story/1/1269419,2,udn00363
363,中山區,29,http://udn.com/news/story/6656/1268851,2,udn00364
364,中山區,30,http://udn.com/news/story/7188/1267804,2,udn00365
365,中山區,31,http://udn.com/news/story/2/1267579,3,udn00366
366,中山區,32,http://udn.com/news/story/7192/1259088,3,udn00367
367,中山區,33,http://udn.com/news/story/7323/1266808,3,udn00368
368,中山區,34,http://udn.com/news/story/3/1266215,3,udn00369
369,中山區,35,http://udn.com/news/story/7234/1265607,3,udn00370
370,中山區,36,http://udn.com/news/story/3/1265379,3,udn00371
371,中山區,37,http://udn.com/news/story/6/1264840,3,udn00372
372,中山區,38,http://udn.com/news/story/7918/1260703,3,udn00373
373,中山區,39,http://udn.com/news/story/7323/1264456,3,udn00374
374,中山區,40,http://udn.com/news/story/3/1263652,3,udn00375
375,中山區,41,http://udn.com/news/story/7187/1260751,3,udn00376
376,中山區,42,http://udn.com/news/story/3/1263080,3,udn00377
377,中山區,43,http://udn.com/news/story/2/1262868,3,udn00378
378,中山區,44,http://udn.com/news/story/6/1262784,3,udn00379
379,中山區,45,http://udn.com/news/story/7192/1254738,3,udn00380
380,中山區,46,http://udn.com/news/story/7741/1258869,4,udn00381
381,中山區,47,http://udn.com/news/story/7328/1255792,4,udn00382
382,中山區,48,http://udn.com/news/story/2/1255604,4,udn00383
383,中山區,49,http://udn.com/news/story/2/1255585,4,udn00384
384,中山區,50,http://udn.com/news/story/7199/1251978,4,udn00385
385,中山區,51,http://udn.com/news/story/7741/1254218,4,udn00386
386,中山區,52,http://udn.com/news/story/7323/1252119,4,udn00387
387,中山區,53,http://udn.com/news/story/7323/1252117,4,udn00388
388,中山區,54,http://udn.com/news/story/7328/1252039,4,udn00389
389,中山區,55,http://udn.com/news/story/3/1250484,4,udn00390
390,中山區,56,http://udn.com/news/story/6/1250414,4,udn00391
391,中山區,57,http://udn.com/news/story/6/1246806,4,udn00392
392,中山區,58,http://udn.com/news/story/2/1245994,4,udn00393
393,中山區,59,http://udn.com/news/story/7323/1245984,4,udn00394
394,中山區,60,http://udn.com/news/story/6/1245941,4,udn00395
395,中山區,61,http://udn.com/news/story/7917/1245764,5,udn00396
396,中山區,62,http://udn.com/news/story/7205/1233212,5,udn00397
397,中山區,63,http://udn.com/news/story/7210/1238056,5,udn00398
398,中山區,64,http://udn.com/news/story/7205/1225384,5,udn00399
399,中山區,65,http://udn.com/news/story/7328/1241358,5,udn00400
400,中山區,66,http://udn.com/news/story/3/1240578,5,udn00401
401,中山區,67,http://udn.com/news/story/6/1238622,5,udn00402
402,中山區,68,http://udn.com/news/story/7192/1224253,5,udn00403
403,中山區,69,http://udn.com/news/story/7205/1225515,5,udn00404
404,中山區,70,http://udn.com/news/story/9/1235277,5,udn00405
405,中山區,71,http://udn.com/news/story/9/1232665,5,udn00406
406,中山區,72,http://udn.com/news/story/9/1232014,5,udn00407
407,中山區,73,http://udn.com/news/story/3/1231457,5,udn00408
408,中山區,74,http://udn.com/news/story/9/1229905,5,udn00409
409,中山區,75,http://udn.com/news/story/7192/1224356,5,udn00410
410,中山區,76,http://udn.com/news/story/1/1228206,6,udn00411
411,中山區,77,http://udn.com/news/story/6655/1225746,6,udn00412
412,中山區,78,http://udn.com/news/story/7316/1225594,6,udn00413
413,中山區,79,http://udn.com/news/story/3/1225393,6,udn00414
414,中山區,80,http://udn.com/news/story/6/1224203,6,udn00415
415,中山區,81,http://udn.com/news/story/6/1223997,6,udn00416
416,中山區,82,http://udn.com/news/story/7185/1221084,6,udn00417
417,中山區,83,http://udn.com/news/story/8717/1223871,6,udn00418
418,中山區,84,http://udn.com/news/story/6/1222670,6,udn00419
419,中山區,85,http://udn.com/news/story/3/1220499,6,udn00420
420,中山區,86,http://udn.com/news/story/8681/1218658,6,udn00421
421,中山區,87,http://udn.com/news/story/3/1217771,6,udn00422
422,中山區,88,http://udn.com/news/story/9/1217619,6,udn00423
423,中山區,89,http://udn.com/news/story/3/1217145,6,udn00424
424,中山區,90,http://udn.com/news/story/7192/1204340,6,udn00425
425,中山區,91,http://udn.com/news/story/8678/1216333,7,udn00426
426,中山區,92,http://udn.com/news/story/9/1215974,7,udn00427
427,中山區,93,http://udn.com/news/story/2/1215926,7,udn00428
428,中山區,94,http://udn.com/news/story/9/1215875,7,udn00429
429,中山區,95,http://udn.com/news/story/9/1215842,7,udn00430
