_id,area,content,count,date,link,page,pk,title
78,大同區,〔記者陳恩惠／台北報導〕「我想戒掉，真的，我想做好人！」44歲陳姓園藝工人駕車自新北市到北市訪友，半途遇北市保大員警盤查，滿身「毒味」露餡，安毒塞菸盒被識破，起出0.81公克安非他命毒品，警訊後依毒品罪送辦。北市保安大隊三中隊小隊長張錦誌率警員陳義文、洪明全、鄭天慶、吳正杰、李維哲一行6員，上週三（21日）晚間9時，在北市大同區環河北路、民生西路口執行路檢勤務，發現駕著自小客車的陳姓駕駛神情緊張、眼神飄忽於是攔下，發現陳男不僅神情萎靡，在與員警交談時，口中及車內散發陣陣極濃厚的毒品臭味，於是請陳男下車、出示證件受檢。警方說，盤查過程中，陳男一度遞出名片招攬生意，聲稱家中經營園藝公司，若有需要花花草草、送禮或佈置會場，都可向他訂購，絕對會給個漂亮的優惠價格，企圖轉移員警查緝的注意力大失敗，因為陳嫌不僅遞名片的雙手不停顫抖，說話也抖個不停，明顯心虛說謊。保大警方因此特別仔細盤查，當以手電筒檢視車內，當場在駕駛座旁的置物格中，發現一打開的香煙盒，盒內正大光明擺著安非他命0.81公克1包及吸食器，陳嫌見事跡敗露，無法掩飾，只好承認持毒，全案依違反毒品危害防制條例罪嫌移送法辦。44歲陳姓毒品慣犯一錯再錯，又被警方攔檢發現持有安毒被逮。（記者陳恩惠翻攝）陳嫌持有的0.81公克安非他命毒品和吸食器。（記者陳恩惠翻攝）,4,2015-10-27  14:39,http://news.ltn.com.tw/news/society/breakingnews/1488725,1,ltn00079,碰毒卻遇警盤查 男子抖個不停
79,大同區,戒嚴時期神明慶生難，城隍爺過「光復節」國曆生日。（記者蕭婷方攝）〔記者蕭婷方／台北報導〕「台灣省城隍為全台唯一過國曆生日的城隍爺」。戒嚴時期集會遊行受政府嚴格監控，也嚴格管制神明慶生遶境活動，加上臺灣省城隍廟又位居總統府博愛特區附近，為順利替省城隍爺慶生，廟方靈機一動，以慶祝「台灣光復節」的形式申請集會遊行。今全台上百陣頭、超過二十家香火鼎盛城隍廟，睽違超過十年再度繞行「古台北城內」。台灣省城隍廟理事長詹鈴權說，二戰後台灣政府當局推動「統一祭典」政策，當時政府雖未限制信眾為省城隍爺慶生，但光復初期政治氛圍緊張，加上省城隍爺廟位居總統府博愛特區，城民只好想辦法辦理祭典，因農曆十月初二為省城隍爺聖誕，與臺灣光復節時間相近，當時廟方頭人便權宜選在當天為神明慶生。此外，北市大同區「法主公廟」位於二二八事件起源地天馬茶行對面，也因戒嚴時期受政府嚴格監控、集會遊行困難，民間遊藝協會也於光復節為法主公慶生，今舉行「慶祝光復節七十年」技藝比賽，隊伍前半儀隊與樂隊舉國旗，後半則由廟方陣頭舉行傳統技藝表演，延續至今。今全台上百陣頭、超過二十家香火鼎盛城隍廟，睽違超過十年再度繞行「古台北城內」。（記者蕭婷方攝）,5,2015-10-25  19:04,http://news.ltn.com.tw/news/life/breakingnews/1486908,1,ltn00080,戒嚴時期神明慶生難 城隍爺過「光復節」國曆生日
80,大同區,〔記者陳恩惠／台北報導〕台北市大同區前晚發生男子毆前妻、挾幼子企圖自焚又跳樓的案件，男子被制伏後說是因前妻言語刺激他。男子告訴警方自己根本不想離婚，是一時賭氣去辦離婚，想給孩子完整的家，「彌補我小時候的缺憾」，警方將男子移送士林地檢署複訊，遭法院收押。警方說，男子生長在單親家庭，他心疼母親獨力養孩子的難處與痛苦，婚後雖然和前妻小爭執不斷，每次都是他先認輸，有了孩子更加謹慎，卻總和前妻語多齟齬，2人離婚年餘，但仍同居。警方調查，男子和前妻前晚為了瑣事又吵，竟帶著小孩鬧自殺。前妻在警所氣得說，「我再也不原諒他了」，前夫每次吵不贏或理虧就動手，表示要聲請保護令，將他隔得遠遠的。,6,2015-10-25,http://news.ltn.com.tw/news/society/paper/926630,1,ltn00081,毆妻挾兒鬧自殺 男被收押
81,大同區,〔記者陳恩惠／台北報導〕昨天晚間，北市大同區36歲喻姓男子，因與已離婚的前妻發生口角，竟挾持幼兒到頂樓，澆打火機油、持打火機揚言點火及跳樓，警方今天將他依殺人未遂、公共危險、傷害、家暴及兒童及少年福利法等案送辦。警方說，喻男是家暴慣犯，經常對前妻拳打腳踢，雙雙因此離婚，昨天晚間不知又為何故爭吵，竟上演毆妻挾子澆汽油欲同歸於盡的戲碼，所幸經警方勸阻制伏。自由電子報關心您︰自殺不能解決問題，勇敢求救並非弱者，社會處處有溫暖，一定能度過難關。自殺防治諮詢安心專線：0800-788995 生命線協談專線：1995。張老師專線：1980相關影音幼兒被前妻抱走後，警方一舉上前制伏喻男。（記者陳恩惠翻攝）在幼兒被前妻抱走後，警方一舉上前逮捕喻男。（記者陳恩惠翻攝）,7,2015-10-24  09:48,http://news.ltn.com.tw/news/society/breakingnews/1485587,1,ltn00082,挾兒上樓頂鬧自殺 火爆男被制伏
82,大同區,〔記者姜翔／新北報導〕保二總隊刑事警察大隊今年7月在台北市大同區永樂市場內，查獲1名70歲楊姓老翁，涉嫌兜售印有Louis Vuitton（LV）、GUCCI等精品品牌LOGO的布料，警方追查上游，破獲製造工廠，共查扣4百碼仿冒布料及3塊織布板，侵權市值高達5千萬新台幣。警方日前接獲民眾報案，指在台北市永樂市場內，以每碼5百元價格購得印有精品LOGO的布匹，回家才發現布匹材質粗糙，還會脫線，警方查出，56歲廖姓男子將布料工廠設在新北三重區，進而將其查獲。,8,2015-10-24,http://news.ltn.com.tw/news/society/paper/926407,1,ltn00083,兜售假名牌布料 侵權5千萬
83,大同區,警方共起出4百碼的仿冒布料，侵權市值達新台幣5千萬（記者姜翔翻攝）〔記者姜翔／新北報導〕內政部警政署保安警察第二總隊刑事警察大隊，今年7月份在台北市大同區永樂市場內，查獲1名楊姓男子，涉嫌兜售印有知名精品品牌LV、GUCCI的布料。警方後續追查上游，共查扣4百碼的仿冒布料及3塊織布版，侵權市值高達5千萬新台幣。警方後續查出，擔任製造商的廖姓男子將布料工廠設在新北市三重區，警方將布料送驗後，日前鑑定結果出爐，確定為偽布。警方指出，廖男利用織布版打樣，製作印有精品LOGO的布料，再經由張男及陳男，向零售商兜售。警方表示，精品廠商並不會對外販售原料等級的布料，民眾購買材料商品時，應小心莫上當，並通知警方處理。左方藍色條紋的布料為正品，右邊褐色布料則為廖男製造的仿冒品（記者姜翔翻攝）,9,2015-10-23  13:23,http://news.ltn.com.tw/news/society/breakingnews/1484858,1,ltn00084,LV、GUCCI能DIY？ 警查獲仿冒精品布料
84,大同區,〔記者徐義平／台北報導〕房價潰散從北市蛋黃區開始！房仲業者統計北市第三季房價表現，12個行政區不但已見不到每坪百萬元的單價，甚至跌破90萬元大關；其中，大安、信義相較去年第二季房價高點，跌幅均超過1成。信義房屋比較今年第三季和去年第二季北市平均電梯大樓房價變化，計有9個行政區每坪均價出現下跌，2個行政區持平，僅南港區小漲3％。其中，房價跌幅最深的屬市中心蛋黃區，包括大安區、信義區、中正區與松山區，房價下跌幅度位居北市前4名；大安、信義區每坪房價跌幅更超過10萬元。信義房屋不動產企研室專案經理曾敬德表示，市中心因房價水位最高，加上近年又是政策主要打擊對象，因此成為此次房價下跌震央；且市中心房價下跌趨勢向外擴散，和過去一年相比，台北市房價幾乎全面下跌，大台北以外地區也受到此波房價震波衝擊，將面臨修正命運。信義房屋統計北市每季房價表現，第三季住宅大樓房價修正幅度最大的區域主要在大安區，本季每坪均價約87.6萬元，相較2014年第二季高點時每坪均價約102.4萬元，每坪跌掉14.8萬元，跌幅約14.45％；信義區跌幅則居第二慘，本季每坪均價約88.1萬元，相較去年第二季高點的每坪約101.3萬元，一年時間每坪跌掉13.2萬元，跌幅約13.03％，紛紛跌破每坪百萬大關，甚至跌破每坪90萬元關卡，也導致北市本季沒有一個單價百萬的行政區。至於相對平價的區域，包括大同區、萬華區與文山區等，目前市場上相對低單價與低總價的買氣較為穩定，尤其是首購等自住民眾為主的購屋區段，房價與交易量都會相對穩定一些。房仲業者統計北市第三季房價表現，12個行政區不但已見不到每坪百萬元的單價，甚至跌破90萬元大關。（記者張嘉明攝）,10,2015-10-22,http://news.ltn.com.tw/news/business/paper/925898,1,ltn00085,北市蛋黃區房價走跌 大安信義每坪掉10萬元
85,大同區,〔記者徐義平／台北報導〕根據房仲調查自家房價成交資訊，北市12個行政區中今年第三季房價相較去年第2季高點，計有9個行政區跌價，其中又以大安區及信義區跌幅最深，每坪跌掉超過10萬元，雙雙跌破單坪百萬元大關。根據信義房屋統計房價成交資料顯示，今年第3季和去年第2季的北市平均電梯大樓房價變化，其中台北市的12個行政區中，有9個行政區的平均房價下跌，其中市中心的蛋黃區房價跌幅最大，包括大安區、信義區、中正區與松山區，房價下跌幅度位居北市的前四名，其中大安區與信義區的電梯大樓每下跌超過10萬元。信義房屋不動產企研室專案經理曾敬德表示，市中心區域因為房價水準最高，加上又是政策主要打擊的對象，因此成為此次房價下跌的震央所在，且市中心房價下跌趨勢向外擴散，和過去一年相比台北市房價幾乎呈現全面下跌，且大台北以外的地區也逐漸感受到北部房價修正帶來的涼意。根據信義房屋統計北市每季度的房價表現來看，住宅大樓修正最大的地區落在大安區中，平均房價從2014年第2季的每坪102.4萬元，修正至現在的每坪87.6萬元，信義區則從每坪101.3萬元，下跌至每坪88.1萬元，大安區與信義區的房價下跌每坪超過10萬元，且雙雙跌破高檔每坪百萬元的房價水準。以大安區的指標成功國宅為例，景氣高點時每坪成交72~75萬元左右，但到現在行情可能剩下每坪63~65萬元左右，但若出現行情下的破盤價，很快又有買方順利成交，顯見雖然市中心區域房價經歷一段修正，但是中心的區域優越性與生活的便利性不變，價格經歷修正後的確可吸引買方進場購屋。至於相對平價的區域，包括大同區、萬華區與文山區等，目前市場上相對低單價與低總價的買氣較為穩定，尤其是首購等自住客為主的購屋區段，房價與交易量都會相對穩定一些，若與過去兩年的房價高檔相比，房價仍有一定的修正幅度，但表現略優於市中心的蛋黃區。根據房仲調查自家房價成交資訊，北市12個行政區中今年第三季房價相較去年第2季高點，計有9個行政區跌價，其中又以大安區及信義區跌幅最深，每坪跌掉超過10萬元，雙雙跌破單坪百萬元大關。（資料照，記者林耀文攝）,11,2015-10-21  15:21,http://news.ltn.com.tw/news/business/breakingnews/1482668,1,ltn00086,蛋黃區房價領跌  大安信義跌破每坪百萬
86,大同區,全台房市低迷，連台北市中心房價也出現明顯回檔。（資料照，記者王亮勻攝）〔即時新聞／綜合報導〕全台房市低迷，連台北市中心房價也出現明顯回檔，有房仲業者統計，近一年多以來，北市電梯大樓房價，以大安區每坪下跌15萬元最多。根據信義房屋統計房價成交資料，去年第2季到今年第3季，台北市12個行政區中，有9個行政區的平均房價下跌，修正最多的大安區，從每坪102.4萬元下修至每坪87.6萬元，每坪下修將近15萬元；而排名第二的信義區，也從每坪101.3萬元下跌至每坪88.1萬元，下修超過10萬元。根據信義房屋統計北市每季度的房價表現來看，電梯大樓修正最大的地區為大安區，平均房價從2014年第2季的每坪102.4萬元，修正至今年第3季的每坪87.6萬元，下修15%；，下修13%；這兩區房價每坪跌逾10萬元，雙雙跌破高檔每坪百萬元的房價水準。但包含大同區、萬華區與文山區等地區買氣較佳，是首購自住客的主要購屋區，因此房價與交易量則相對穩定，雖然房價近1年多也有修正，但幅度並沒有市中心來得大。對此，信義房屋企研室專案經理曾敬德表示，市中心因房價最高，及政策打擊首要目標，因此出現了少見的領跌現象；而許多順利成交的屋主，也都大多是體認到市況不佳而願意讓價求售。,12,2015-10-21  14:59,http://news.ltn.com.tw/news/business/breakingnews/1482631,1,ltn00087,北市中心房價驚跌！大安區一坪跌15萬
87,大同區,〔記者鍾泓良／台北報導〕市議員王世堅昨日於議會工務部門質詢，北市在大同區開了兩處駐點工作室，安排社區規劃師與民眾做溝通橋樑。但他發現，昌吉街駐點工作室開超過一百天，但接待過的民眾只有兩百四十六位，也就是平均一天不到三人，比里辦公室還不如，質疑北市府把資源當霰彈槍亂打，乾脆停辦把業務交給里辦公室就好。王世堅指，大同區有兩處駐點工作室，分別位在昌吉街與迪化街，但根據統計資料，昌吉街駐點工作室於七月進駐，至今已經開張超過一百天，但來訪人數只有兩百四十六人，也就是平均一天不到三個人；而迪化街也只接待兩百四十一人，根本效果不彰。他指出，工作室都愛開不開，一個禮拜才開四天，每次只開三個小時，與其一年要花一百五十萬元的經費去養一個駐點工作室，乾脆廢掉委託里辦公室協助。王世堅也批評，都發局光「首都生活圈」就要花掉七百五十萬元，其中許多計畫應由中央執行，為何要撈過界，「我們做帶頭，叫幾個當跟班，只是成就首都一個莫名的虛榮。」都發局長林洲民回應，首都生活圈在長遠來講有推行必要，尤其台北市要建設為智慧城市，而由各局處間相互合作的公宅、公辦都更，目前南機場、蘭州斯文里都要按照進度，「從基本到遠的都有做的必要。」市議員王世堅昨日於議會工務部門質詢，北市在大同區開了兩處駐點工作室，安排社區規劃師與民眾做溝通橋樑。（資料照）,13,2015-10-21,http://news.ltn.com.tw/news/local/paper/925556,1,ltn00088,〈台北都會〉駐點工作室冷清 一天接待不到三人
88,大同區,〔記者陳恩惠／台北報導〕「陳先生，您是不是沒有去開庭？」57歲陳姓清潔工，今天傍晚在台北轉運站整理站區時，被大同分局建成所巡邏員警盤查，意外發現他因傷害案，遭新北地檢署通緝中，陳男大驚，當場嚇得掃帚掉地仍不知，警訊後依法將他押解歸案。大同警方調查，陳姓男子今年7月間，在新北市三重區的公園內，因故與對方起口角爭執，繼而發生扭打，被對方控告傷害；案經新北市警三重分局2個月前將他傳喚到案，警詢後依傷害罪函送法辦。陳男告訴警方，他當時無業，四處找工作時，意外與對方起衝突，以為先前曾到三重警分局做完筆錄就能結案了事。陳男說，上個月他找到一份穩定的工作，為靠近工作地點，特地離開北投舊家，搬到大同區，以致許久未返回舊家看信箱，所以不知道檢察官有傳喚他出庭應訊。,14,2015-10-18  20:29,http://news.ltn.com.tw/news/society/breakingnews/1479714,1,ltn00089,不知被通緝 清潔工落網慌
89,大同區,〔記者徐義平／台北報導〕北市有車家庭僅24％擁有自己的車位，26.8％長期租用固定停車位，近5成則沒有固定停車位，此統計數據顯示，北市停車位需求相當龐大，調查結果也對於北市車位租金與價格產生明顯支撐。信義房屋不動產企研室專案經理曾敬德表示，有些國際都會區地狹人稠，加上停車政策的管制措施，讓車位成為一種投資標的；北市今年12月底前規劃完成巷道既有停車格收費，未劃設格位則待鄰里交通改善整頓劃設格位後收費，可能讓停車位的供給增加，有機會反映在車位租金與售價上。根據北市家庭收支調查顯示，北市無停車位比例最高在北投與南港地區，擁車卻無車位的家庭都超過6成，平均北市水準也將近5成，等於每兩戶擁車家庭中，就有一戶沒有停車位；至於自有車位比例最高則在中山區，高達4成的擁車家庭有自有停車位，但整體北市擁車家庭中僅1/4有自有車位，等於3/4家庭無自有車位，得租賃或在外停車，且需求相當龐大、迫切。信義房屋統計實價揭露去年1月至今年9月的車位行情，其中，台北市12個行政區的車位價格水準，較低價區域一個平面車位水準約為200萬元，如北投、內湖、文山與大同區；但車位價格水準最高在大安區，一個平面車位的價格水準約320萬元，是大同、北投與內湖區車位價格的1.6倍，全市平面車位價格一個約230萬元。北市有車家庭僅24％擁有自己的車位。（情境照，圖與本新聞無關）,15,2015-10-14,http://news.ltn.com.tw/news/business/paper/923645,1,ltn00090,北市有車家庭 僅24%擁自有車位
90,大同區,〔記者陳恩惠／台北報導〕「先生，你喝酒了嗎？」北市保安警察大隊今天上午在北市大同區路檢時，發現43歲林姓男子臉紅紅，於是攔下酒測，雖未超標，卻被眼尖員警發現，排檔置物格，竟大剌剌放著保力達P，以及放在煙盒中的安非他命吸食器，由於林男與同車的友人矢口否認，帶回偵辦，經曉以大義，林男終於承認，因為工作需要提神，才會吸毒，訊後依毒品罪送辦。北市保安警察大隊第三中隊警員潘信有、王堅任、黃健容等3員，今天上午9時，站在北市環河北路與南京西路口執行路檢勤務，發現男子駕駛自小客貨車臉色潮紅、面帶醉容，於是攔下查詢。43歲的林姓男子說，昨天晚上和友人暢飲啤酒，一直喝到9點回家就休息了，沒想到還有些醉容；警方請林男下車酒測，測得酒測值僅有0.03MG/L，雖未達到法定裁罰標準值，但是為了安全，警方不厭其煩地勸說林男，酒後駕車注意力與反應速度變差，行車途中若與他人發生車禍事故，就會送法辦的。警方邊勸說林男邊查詢林的前科，意外發現林與同車友人10年前都曾有毒品前科，不經意看向林男的車內，當場在車內排檔的置物格，驚見安非他命玻璃吸食器，林與友人見狀，連連否認，帶回調查後，林男才坦承，基於提神工作才會又碰毒品。☆少一份毒品就多一份健康，自由時報提醒您遠離毒品☆43歲林姓男子因為臉紅，遇警酒測，意外查到毒品殘渣和吸食器。（記者陳恩惠翻攝）警方懷疑板橋林姓男子酒駕時，在車內赫然發現吸食器。（記者陳恩惠翻攝）,16,2015-10-07  19:15,http://news.ltn.com.tw/news/society/breakingnews/1468492,2,ltn00091,男子臉紅紅 警意外查到毒
91,大同區,"〔記者徐義平／台北報導〕每人需要多少的居住面積才幸福呢？根據行政院主計總處最新公布的國民幸福指數，全台平均每人居住坪數14.01坪，六都中以雙北市的面積最小，台北市平均每人居住坪數10.20坪，新北市10.13坪，與面積最大的台中市16.17坪少了6坪左右。太平洋房屋副總經理章克勤表示，雙北市的就業機會多，教育、醫療資源豐富，生活機能完善，即使近年來房價高漲，仍是不少人買房的區域首選，但建議還是要從家庭人口數著手，而非勉強蝸居在台北市卻犧牲了生活品質。以全台平均每人居住坪數14.01坪為基準，推算各家庭適合的住宅坪數與地區，台北市萬華區及北投區的平均單價44.1萬元、45.8萬元，總價落在600-700萬元，是單身族可以考慮的區域；而頂客族所需的住宅坪數雖然增加至28.02坪，但如果兩人皆有收入，能夠負擔的總價帶提高至1,200-1,500萬元，選擇的範圍反倒更多了，除了萬華區及北投區，還有大同區、南港區。若未來2-3年有生育計劃或與父母親三代同堂打算的買方，章克勤指出，走出台北市可以擁有更寬敞的居住空間；以四口家庭來說，所需的住宅坪數56.04坪，同樣1,200-1,500萬元的預算下，就要到新北市泰山、林口、樹林、淡水、三峽區域尋找；若是超過五人以上的大家庭，則要再往外走到桃園、中壢、龜山等地，才有符合所需住宅坪數70.05坪的透天物件。全台平均每人居住坪數14.01坪，六都中以雙北市的面積最小。（本報資料照）",17,2015-10-07  10:30,http://news.ltn.com.tw/news/business/breakingnews/1467756,2,ltn00092,雙北居不幸福 居住面積均不及國民幸福指數
92,大同區,〔記者吳仁捷、金仁晧、曾德蓉／綜合報導〕TVBS主播夏嘉璐（暱稱大LULU）的33歲弟弟夏加恩（暱稱小LULU），涉嫌從澳洲郵寄25公克大麻包裹到台灣，包裹被海關攔截，發現收件人註名LULU，警方昨到夏加恩台北住處逮人及查扣大麻，因他持有大麻未達20公克，且檢方認定他僅是訂購毒品，非運輸，諭令4萬元交保。夏加恩步出地檢署時，竟無厘頭的伸起大拇指比讚，坐上親友騎的機車，快閃離開；夏嘉璐昨在臉書貼出聲明回應，「由於婚後就不住在娘家，雖然平常和家人往來密切，但對於舍弟的違法行為毫無所悉。」她說，「身為公眾人物，家裡出了狀況引起社會攪擾，深感抱歉。」被海關攔截的包裹，刻意寫內含物是「Sunglasses（太陽眼鏡）」，以規避查緝，檢警查出主播夏嘉璐設籍在該地址，儘管姊弟的小名都是LULU，辦案人員依情資研判夏弟是實際收件人。新北市警局海山分局偵查隊昨上午近8點，到北市內湖區夏加恩住處拘提他，夏還在睡夢中，共起出8公克多的大麻花，還有82.71公克（5大包）的菸草狀物品，辦案人員懷疑是合成大麻（K2），將進行化驗。檢警認為，夏加恩先前曾訂購一次大麻包裹，施用後剩下2小包未達20公克，僅為毒品危害防制條例的一般持有，此次在海關被查到的大麻包裹有25公克，但仍未交到夏加恩手上，不算持有。大麻屬二級毒品，依據毒品危害防制條例，運輸者可處無期徒刑或7年以上徒刑，持有20公克以上，可處半年以上5年以下徒刑。夏加恩指出，他和姊姊夏嘉璐曾在燒烤店工作，當時他的小名叫「小LULU」，姊姊叫做「大LULU」，後來姊姊先離職，同事就慣稱他「LULU」，是他以「LULU」的名義訂購大麻，一切和姊姊無關。夏嫌在大同區某日式居酒屋當廚師，他應訊時說，是到澳洲打工時接觸大麻，接觸時間約2年，去年8月從澳洲打工返台，2度透過LINE聯繫澳洲友人Audi，每次花費新台幣6、7000元，購買上百公克大麻、菸草吸食，被查獲前2天剛抽過大麻。夏父昨不斷跟辦案人員賠不是，夏母則透露知道兒子有吸食，但兒子強調「沒事」，才未阻止。弟夏加恩持有大麻，主播夏嘉璐在臉書PO文說抱歉。（圖取自臉書）夏加恩持有大麻，4萬元交保。警方查扣大麻等證物。（記者金仁晧、羅沛德攝）,18,2015-10-07,http://news.ltn.com.tw/news/society/paper/921620,2,ltn00093,主播夏嘉璐弟惹「麻」煩 用LULU名購毒 險害姊
93,大同區,〔記者郭逸／台北報導〕登革熱疫情延燒，台北市今再新增3例本土個案及1例境外移入個案，至今累計46例本土登革熱個案及47例境外移入個案；北市衛生局今表示，新增3例本土個案均為男性，分別居住士林區、中山區及大同區，都曾至高雄、台南活動，衛局啟動防治措施，調查病媒蚊密度並清除孳生源。北市衛生局疾病管制處長陳少卿表示，3例本土個案均為男性，分別居住士林區、中山區及大同區，都曾至高雄、台南活動，因沒有出國紀錄，判定為本土登革熱。陳少卿提到，另1例境外移入個案為馬來西亞籍的56歲女性，上月底來台探親，居住大同區，本月初發燒，曾自行服藥，因症狀未改善，至醫院就醫確診感染登革熱，已掌握同住的另外4人，均無疑似症狀。陳少卿說，衛生局持續啟動登革熱緊急防治措施，針對本土及境外移入個案居住地及停留大於2小時的活動地周邊半徑100公尺與50公尺，調查病媒蚊密度及清除孳生源，並持續監測個案及接觸者狀況。,19,2015-10-06  15:25,http://news.ltn.com.tw/news/life/breakingnews/1467039,2,ltn00094,登革熱疫情延燒 北市新增4例個案
94,大同區,有民眾向里長通報看到一隻和機車一樣大的虎斑動物出沒，疑似是老虎。（資料照，六福村主題遊樂園提供）〔即時新聞／綜合報導〕台北昨驚傳有老虎出現！有民眾向里長通報看到一隻和機車一樣大的虎斑動物出沒，疑似是老虎，嚇得里長趕緊向消防局通報抓老虎，後來才知道虛驚一場，民眾把大型狗看成老虎，才會有誤會。根據《三立新聞》報導，大同區大有里長許美智透露，昨天接獲民眾通報後，她自己也嚇一大跳，趕緊通知消防局抓老虎。北市消防分隊小隊長說，接到電話時，有遲疑了一下，但還是準備好捕獸網、麻醉槍，全副武裝前往捕老虎。會讓許美智相信有老虎，是因為不只一位里民說有看到大型虎斑動物，不過遠看像是老虎，近看是隻狗，雖然是誤會，但里長也鬆了口氣。,20,2015-09-29  14:12,http://news.ltn.com.tw/news/life/breakingnews/1459731,2,ltn00095,北市驚傳老虎出沒！ 原來只是...
95,大同區,〔記者鍾泓良、郭安家、陳韋宗、湯佳玲、歐祥義／綜合報導〕強烈颱風「杜鵑」襲擊台灣，新店溪上游南勢溪原水濁度昨晚飆破兩萬ＮＴＵ，依照台北市自來水處ＳＯＰ，只要原水濁度超過一萬兩千ＮＴＵ就停止供水，目前雙北已有十九萬用戶停水，如果今天下午四點半之前，北水處仍無法取水，雙北一百五十三萬戶將陷停水危機。台電表示，杜鵑颱風一度造成全台近一百六十六萬戶停電，截至昨日晚間十時止，仍有八十六萬七千多戶停電中；停電地區中，以台中地區近廿五萬戶最多，其次為宜蘭縣十二萬八千戶、桃園市十二萬三千戶、新北市九萬三千多戶、雲林縣則有六萬八千多戶。八月初，蘇迪勒颱風造成全台史上最嚴重颱風停電災情，停電戶數超過四百萬戶。昨日台北自來水事業處如臨大敵，新店溪原水濁度直線飆升，上午原先只有約兩百廿ＮＴＵ，下午四點突破六千ＮＴＵ，達新版ＳＯＰ減壓取水標準；而不到半小時就飆至一萬兩千ＮＴＵ，達停水標準，下午四點半正式停水；晚間八點，原水濁度更達兩萬零五百ＮＴＵ。北水處長陳錦祥表示，若山區豪雨使濁度降不下來，復水時間只能一直延後。截至昨晚十二點截稿為止，雙北停水區域已突破第三圈，共計十九萬戶受影響；第一圈停水區為台北市天母、北投、陽明山、木柵等山區，以及新北市中、永和、新店等地勢較高區域，沒有使用水塔的一樓住戶也受影響。第二圈停水範圍，則包括士林市區、部分中山區、大直及內湖區一帶。第三圈包括北市文山區景美一帶、萬華區、大安區、松山區、信義區、大同區，還有中山區與中正區靠市區一帶，以及新北市三重區。如果今天下午四點半之前，北水處仍無法取水，停水區域將會涵蓋整個雙北地區，影響一百五十三萬戶用水。北水處表示，若必須停水，將啟動廿一處取水站，供應廿五．四萬噸的水源，約可供應台北市民四個小時的供應水量。強颱杜鵑挾帶風雨而來，新店溪上游的滾滾泥水傾洩而下，讓溪水水面不斷上漲。（記者叢昌瑾攝）憂心水質變壞，不少民眾到賣場搶購包裝水備用。（記者林正堃攝）,21,2015-09-29,http://news.ltn.com.tw/news/focus/paper/919468,2,ltn00096,原水濁度飆破2萬 雙北153萬戶恐停水
96,大同區,〔記者何世昌／台北報導〕杜鵑颱風登台，最強陣風十七級，強風毀損供電，台北市各區均傳出停電消息。根據台電資料顯示，北市昨下午停電戶數超過一萬六千戶，其中士林區占大宗，停電戶數約一萬四千戶。另外，靠近世新大學的木柵路段路燈受風災而全部斷電，能見度受影響，民眾若行經須減速慢行。據台電資料顯示，截至昨晚六時卅分，北市停電數共一萬六五八七戶，其中士林區占大宗，共一萬四○二七戶；萬華戶有一九四三戶；北投區有三九八戶；信義區有八十戶；內湖區有六十八戶；大同區有卅六戶；文山區有卅四戶。至於中山區、中正區、松山區也一度有兩、三千戶停電，經台電搶修，現已全面恢復供電。對此，台電副總李鴻洲表示，復電有固定的程序，採「供電樞紐變電所→主幹線→分歧線」的原則來進行，並以先捷運、火車、自來水及電話通信等公用設施，接著才會恢復一般家戶的用電。但他也說，為確保台電人員自身安全，會視風雨情況搶修，盼民眾體諒。,22,2015-09-29,http://news.ltn.com.tw/news/local/paper/919502,2,ltn00097,〈台北都會〉停電逾一萬六千戶 士林區最多
97,大同區,強烈颱風杜鵑接觸台灣陸地，台北市風雨漸強，下午民眾外出時感受颱風威力。（記者方賓照攝）〔記者何世昌／台北報導〕杜鵑颱風登台，最強陣風17級，強風毀損供電，台北市各區均傳出停電消息。根據台電資料顯示，北市目前停電戶數超過16000戶，其中士林區占大宗，停電戶數約14000戶。另外，靠近世新大學的木柵路段路燈受風災而全部斷電，能見度受影響，民眾若行經須減速慢行。據台電資料顯示，北市目前停電數共16587戶，其中士林區占大宗，共14027戶；萬華戶有1943戶；北投區有398戶；信義區有80戶；內湖區有68；大同區有36戶；文山區有34戶。至於中山區、中正區、松山區也一度有停電，但除了中山區還有1戶未復電，其餘均恢復供電。另外，靠近世新大學的木柵路段路燈受風災而全部斷電，能見度受影響，民眾若行經須減速慢行。對此，台電副總李鴻洲表示，復電有固定的程序，採「供電樞紐變電所→主幹線→分歧線」的原則來進行，並以先捷運、火車、自來水及電話通信等公用設施，接著才會恢復一般家戶的用電。不過李鴻洲說，為確保台電人員自身安全，會視風雨情況搶修，盼民眾體諒。,23,2015-09-28  18:44,http://news.ltn.com.tw/news/life/breakingnews/1459004,2,ltn00098,北市停電戶數逾1萬6000戶 士林占大宗
